# Dataset: TUM
# Sequence: fr1desk
# Camera translation noise std: 0.07 m
# Camera rotation noise std: 0 m
# Landmark location noise std: 0.0 m

63 2913 13514
517.306408 516.469215 318.64304 255.313989
0 1     3.410000e+02 3.260000e+02
2 16     2.142720e+02 4.008960e+02
2 17     5.280000e+01 3.756000e+02
2 18     6.000000e+01 3.672000e+02
2 63     3.200000e+02 1.920000e+02
2 68     9.849601e+01 3.680640e+02
2 69     5.598721e+02 1.658880e+02
2 70     5.640000e+02 1.704000e+02
2 71     5.598721e+02 1.692058e+02
2 72     5.702401e+02 1.783296e+02
2 73     5.724000e+02 1.848000e+02
2 74     5.474305e+02 1.592525e+02
2 75     5.720000e+02 1.850000e+02
2 76     5.690000e+02 1.810000e+02
2 79     1.380000e+02 2.440000e+02
2 80     5.184001e+02 2.032128e+02
2 82     4.812000e+02 2.052000e+02
2 83     4.809600e+02 2.059200e+02
2 84     2.926265e+02 2.717246e+02
2 85     2.936218e+02 2.712269e+02
2 86     4.824000e+02 1.896000e+02
2 90     3.195003e+02 2.239488e+02
2 91     3.300480e+02 2.125440e+02
2 93     2.988000e+02 2.112000e+02
2 94     4.959360e+02 1.952640e+02
2 95     2.322432e+02 2.654208e+02
2 96     2.980000e+02 2.100000e+02
2 97     1.368576e+02 2.446848e+02
2 98     2.016000e+02 2.145600e+02
2 99     2.030000e+02 2.160000e+02
2 100     2.177280e+02 2.592000e+02
2 103     5.054400e+02 1.814400e+02
2 106     5.175706e+02 1.741824e+02
2 107     1.721088e+02 2.446848e+02
2 110     4.458240e+02 2.004480e+02
2 111     3.209933e+02 1.791591e+02
2 112     2.404800e+02 1.771200e+02
2 114     3.384000e+02 1.569600e+02
2 115     3.170000e+02 1.640000e+02
2 116     5.090000e+02 8.200000e+01
2 117     5.101057e+02 8.087041e+01
2 118     2.920000e+02 1.470000e+02
2 120     3.410000e+02 1.450000e+02
2 121     2.000610e+02 2.747106e+02
2 126     5.275239e+02 2.289255e+02
2 127     2.844000e+02 1.932000e+02
2 129     2.903040e+02 1.907712e+02
2 130     4.560000e+02 2.088000e+02
2 131     3.214081e+02 1.783296e+02
2 132     5.592000e+02 9.840000e+01
2 134     3.160000e+02 1.530000e+02
2 135     3.156000e+02 1.524000e+02
2 136     3.085517e+02 1.667175e+02
2 137     5.581440e+02 9.849601e+01
2 139     3.576960e+02 1.382400e+02
2 140     3.433882e+02 1.433273e+02
2 141     3.093120e+02 1.434240e+02
2 142     3.297025e+02 1.347840e+02
2 143     3.168000e+02 1.308000e+02
2 145     2.747106e+02 1.433273e+02
2 161     5.132161e+02 1.572480e+02
2 162     3.200000e+01 4.060000e+02
2 163     2.433600e+02 4.176000e+02
2 165     2.004480e+02 3.957120e+02
2 166     7.320001e+01 7.920001e+01
2 167     9.936000e+01 3.672000e+02
2 168     5.412000e+02 1.956000e+02
2 170     5.470000e+02 1.590000e+02
2 171     5.460480e+02 1.589760e+02
2 172     5.583791e+02 1.672151e+02
2 173     5.280000e+02 1.800000e+02
2 175     4.640000e+02 3.280000e+02
2 181     4.100000e+01 3.940000e+02
2 190     5.432833e+02 1.969920e+02
2 191     5.420000e+02 1.960000e+02
2 192     5.414400e+02 1.958400e+02
2 193     5.425920e+02 1.987200e+02
2 194     5.285193e+02 1.791591e+02
2 196     5.303109e+02 1.791591e+02
2 197     5.434492e+02 2.030470e+02
2 199     5.338940e+02 1.397441e+02
2 200     5.300122e+02 1.393459e+02
2 202     5.246209e+02 1.327104e+02
2 203     5.125940e+02 1.368576e+02
2 204     5.250000e+02 1.330000e+02
2 205     5.244000e+02 1.332000e+02
2 206     5.235840e+02 1.330560e+02
2 231     3.252000e+02 2.292000e+02
2 233     9.256552e+01 3.404023e+02
2 234     9.120001e+01 3.420000e+02
2 273     2.280000e+01 2.700000e+02
2 275     5.184000e+02 2.039040e+02
2 276     4.320000e+02 1.987200e+02
2 277     4.368000e+02 1.980000e+02
2 278     5.589763e+02 1.003291e+02
2 279     5.290000e+02 2.310000e+02
2 280     2.330000e+02 2.660000e+02
2 281     2.293236e+02 2.544059e+02
2 282     1.907712e+02 2.301696e+02
2 283     4.872961e+02 2.156544e+02
2 284     4.780800e+02 2.160000e+02
2 285     4.560000e+02 2.090000e+02
2 286     4.406400e+02 2.016000e+02
2 287     4.320000e+02 1.992000e+02
2 288     2.400732e+02 1.755759e+02
2 289     5.287681e+02 9.331201e+01
2 290     5.598721e+02 9.745921e+01
2 291     5.083200e+02 8.208000e+01
2 297     1.365120e+02 2.453760e+02
2 298     3.265920e+02 3.490560e+02
2 299     3.268800e+02 3.484800e+02
2 300     5.195613e+02 1.540768e+02
2 301     5.803200e+02 2.088000e+02
2 302     3.888000e+01 3.456000e+02
2 305     5.142529e+02 1.617408e+02
2 306     3.332359e+02 3.332359e+02
2 311     2.410000e+02 2.250000e+02
2 313     6.100000e+01 4.370000e+02
2 315     5.600000e+01 4.240000e+02
2 317     1.930000e+02 2.060000e+02
2 321     2.610000e+02 1.550000e+02
2 323     2.840000e+02 1.940000e+02
2 324     2.160000e+02 4.010000e+02
2 325     2.850000e+02 3.920000e+02
2 327     1.760000e+02 2.920000e+02
2 330     3.228000e+02 2.868000e+02
2 331     3.144000e+02 3.048000e+02
2 332     3.309466e+02 3.408999e+02
2 333     3.410000e+02 3.210000e+02
2 335     2.401920e+02 2.246400e+02
2 337     4.080000e+01 3.936000e+02
2 338     3.211200e+02 1.713600e+02
2 339     2.916000e+02 1.464000e+02
2 340     2.808000e+02 1.440000e+02
2 341     3.348000e+02 1.500000e+02
2 342     3.576000e+02 1.392000e+02
2 344     2.424000e+02 3.540000e+02
2 345     1.918080e+02 2.056320e+02
2 348     3.312000e+02 3.420000e+02
2 349     3.379969e+02 3.214081e+02
2 350     1.920000e+02 1.572000e+02
2 352     1.932000e+02 3.312000e+02
2 355     2.148000e+02 4.008000e+02
2 356     2.004000e+02 3.948000e+02
2 357     1.600000e+02 3.910000e+02
2 358     4.644000e+02 1.620000e+02
2 359     3.080000e+02 4.460000e+02
2 360     3.139200e+02 3.038400e+02
2 361     2.310000e+02 2.690000e+02
2 362     1.450000e+02 3.460000e+02
2 363     4.520000e+02 1.340000e+02
2 364     2.700000e+02 1.950000e+02
2 365     3.192000e+02 2.400000e+02
2 366     2.988000e+02 2.136000e+02
2 368     2.304000e+02 2.678400e+02
2 369     2.203200e+02 2.577600e+02
2 370     3.240000e+02 2.289600e+02
2 371     3.234817e+02 2.218752e+02
2 372     4.176000e+01 3.931200e+02
2 374     4.521600e+02 1.339200e+02
2 375     6.192000e+01 4.363200e+02
2 376     5.616000e+01 4.233600e+02
2 378     4.848000e+02 2.148000e+02
2 380     3.571200e+02 1.382400e+02
2 385     3.153600e+02 1.526400e+02
2 388     4.631040e+02 1.624320e+02
2 389     1.915200e+02 2.059200e+02
2 391     3.359232e+02 3.209933e+02
2 393     3.231360e+02 2.868480e+02
2 394     3.144960e+02 3.041280e+02
2 395     1.428000e+02 3.072000e+02
2 396     1.425600e+02 3.067200e+02
2 397     1.260000e+02 2.388000e+02
2 400     2.001600e+02 3.945600e+02
2 403     2.692800e+02 1.944000e+02
2 405     1.223424e+02 3.773953e+02
2 407     1.857600e+02 1.353600e+02
2 409     2.799360e+02 1.676160e+02
2 410     7.948801e+01 4.181760e+02
2 411     5.702401e+01 4.250880e+02
2 412     3.283200e+02 1.339200e+02
2 414     9.936000e+01 3.283200e+02
2 417     1.843200e+02 1.296000e+02
2 418     1.990656e+02 2.762036e+02
2 419     2.467584e+02 4.147201e+02
2 420     2.609280e+02 1.537920e+02
2 421     3.386880e+02 3.214080e+02
2 422     1.617408e+02 2.363904e+02
2 423     3.151873e+02 3.027456e+02
2 425     2.529792e+02 4.105728e+02
2 426     2.404800e+02 2.246400e+02
2 427     4.644864e+02 1.617408e+02
2 428     3.144960e+02 2.453760e+02
2 429     2.695680e+02 1.952640e+02
2 431     1.219277e+02 3.782247e+02
2 432     4.953600e+02 2.088000e+02
2 435     3.185050e+02 1.567642e+02
2 438     3.283200e+02 1.347840e+02
2 440     4.734720e+02 1.071360e+02
2 441     4.389397e+02 2.000610e+02
2 442     9.745921e+01 3.276288e+02
2 443     2.612737e+02 1.542759e+02
2 447     1.555200e+02 3.905280e+02
2 448     4.628276e+02 1.617408e+02
2 449     8.501761e+01 2.633472e+02
2 452     2.405376e+02 2.239488e+02
2 453     3.196800e+02 2.384640e+02
2 454     3.297025e+02 2.115072e+02
2 455     3.234817e+02 2.861568e+02
2 456     2.954880e+02 2.730240e+02
2 457     6.220801e+01 4.371841e+02
2 458     4.959360e+02 2.073600e+02
2 459     4.769280e+02 2.160000e+02
2 460     3.335040e+02 1.486080e+02
2 462     5.806081e+01 4.230145e+02
2 464     1.762560e+02 2.882304e+02
2 466     9.704449e+01 3.284583e+02
2 467     2.478367e+02 4.180378e+02
2 468     1.881170e+02 1.343693e+02
2 472     2.633472e+02 1.534464e+02
2 476     3.309466e+02 2.090189e+02
2 479     2.413671e+02 2.239488e+02
2 481     7.166363e+01 4.150518e+02
2 482     5.723137e+01 4.230145e+02
2 485     2.339021e+02 3.981313e+02
2 487     3.309466e+02 2.239488e+02
2 488     1.821451e+02 1.074954e+02
2 489     8.360757e+01 2.657526e+02
2 490     4.980623e+02 2.078245e+02
2 491     4.717856e+02 2.120049e+02
2 492     3.165144e+02 3.045704e+02
2 493     2.139955e+02 2.587853e+02
2 495     3.334349e+02 1.542759e+02
2 498     2.209629e+02 2.687386e+02
2 501     3.214081e+02 3.566592e+02
2 502     1.463132e+02 3.045704e+02
2 505     1.881170e+02 2.060329e+02
2 506     2.436564e+02 2.185741e+02
2 507     2.544059e+02 2.006582e+02
2 509     4.765631e+02 1.934918e+02
2 510     4.622304e+02 1.612432e+02
2 511     1.755759e+02 2.472395e+02
2 512     3.332359e+02 2.078245e+02
2 513     3.224864e+02 1.791591e+02
2 515     3.045704e+02 2.388788e+02
2 516     2.436564e+02 2.651554e+02
2 519     1.433273e+02 2.436564e+02
2 520     3.254723e+02 1.642292e+02
2 521     3.165144e+02 1.552712e+02
2 522     2.651554e+02 1.540768e+02
2 523     3.284583e+02 3.433882e+02
2 524     9.674590e+01 3.296527e+02
2 527     4.407314e+02 2.006582e+02
2 529     1.380000e+02 3.690000e+02
2 530     3.189032e+02 3.583182e+02
2 531     5.120000e+02 1.610000e+02
2 533     5.124000e+02 1.620000e+02
2 535     5.016454e+02 1.642292e+02
2 536     4.890240e+02 1.520640e+02
2 537     1.783296e+02 8.709121e+01
2 539     1.700352e+02 3.400704e+02
2 544     5.399655e+02 2.339021e+02
2 546     5.256000e+02 1.785600e+02
2 547     2.115072e+02 3.284583e+02
2 549     3.408000e+02 3.216000e+02
2 551     2.400000e+02 3.060000e+02
2 552     5.287681e+02 2.298240e+02
2 556     4.454093e+02 1.816474e+02
2 557     2.936218e+02 2.587853e+02
2 558     4.980000e+02 1.944000e+02
2 561     4.747715e+02 1.911030e+02
2 593     4.723200e+02 1.036800e+02
2 594     2.078245e+02 1.218282e+02
2 603     1.612432e+02 2.358928e+02
2 606     2.811802e+02 1.667175e+02
2 2823     1.224000e+02 2.904000e+02
3 0     5.391360e+02 1.935360e+02
3 1     3.530000e+02 3.470000e+02
3 4     2.980000e+02 3.380000e+02
3 7     6.100000e+01 2.680000e+02
3 9     5.774400e+02 2.736000e+02
3 10     4.613760e+02 1.969920e+02
3 14     1.212000e+02 3.972000e+02
3 15     2.748000e+02 4.116000e+02
3 16     2.361600e+02 3.988800e+02
3 17     8.640000e+01 3.696000e+02
3 18     9.200000e+01 3.630000e+02
3 60     3.939841e+01 2.799360e+02
3 61     2.130000e+02 2.400000e+02
3 62     2.880000e+01 2.606400e+02
3 63     3.410000e+02 2.070000e+02
3 68     1.296000e+02 3.646080e+02
3 69     5.760000e+02 1.857600e+02
3 70     5.772000e+02 1.860000e+02
3 71     5.748020e+02 1.841357e+02
3 72     5.847553e+02 1.990656e+02
3 73     5.856000e+02 2.004000e+02
3 74     5.619457e+02 1.762560e+02
3 75     5.870000e+02 2.010000e+02
3 76     5.840000e+02 1.980000e+02
3 84     3.135284e+02 2.806826e+02
3 85     3.135284e+02 2.786919e+02
3 87     1.860000e+02 2.436000e+02
3 90     3.404023e+02 2.358928e+02
3 92     3.340800e+02 2.462400e+02
3 94     5.121793e+02 2.115072e+02
3 95     2.550528e+02 2.737152e+02
3 100     2.413671e+02 2.662503e+02
3 103     5.232000e+02 1.968000e+02
3 104     5.356801e+02 1.918080e+02
3 106     5.325005e+02 1.891123e+02
3 107     1.987200e+02 2.540160e+02
3 110     4.603393e+02 2.156544e+02
3 112     2.649600e+02 1.900800e+02
3 115     3.370000e+02 1.780000e+02
3 116     5.250000e+02 1.020000e+02
3 117     5.266945e+02 1.016064e+02
3 121     2.221573e+02 2.830713e+02
3 122     3.480000e+02 2.330000e+02
3 123     2.678400e+02 2.471040e+02
3 126     5.434492e+02 2.418647e+02
3 130     4.723200e+02 2.232000e+02
3 131     3.412800e+02 1.915200e+02
3 133     3.283200e+02 1.828800e+02
3 138     3.260000e+02 1.660000e+02
3 142     3.504384e+02 1.513728e+02
3 159     4.176000e+01 2.505600e+02
3 161     5.287681e+02 1.745280e+02
3 162     6.700000e+01 3.980000e+02
3 164     2.436480e+02 4.008960e+02
3 165     2.239488e+02 3.919105e+02
3 169     5.736000e+02 1.836000e+02
3 170     5.610000e+02 1.760000e+02
3 172     5.733090e+02 1.851310e+02
3 173     5.440000e+02 1.960000e+02
3 174     5.287681e+02 1.537920e+02
3 182     2.563200e+02 3.974400e+02
3 186     3.015844e+02 4.001219e+02
3 190     5.581440e+02 2.142720e+02
3 193     5.572800e+02 2.116800e+02
3 195     5.374772e+02 1.576600e+02
3 196     5.482268e+02 1.970750e+02
3 197     5.613651e+02 2.209629e+02
3 199     5.449421e+02 1.567642e+02
3 200     5.474305e+02 1.555200e+02
3 201     5.474305e+02 1.990656e+02
3 203     5.275239e+02 1.517875e+02
3 205     5.388000e+02 1.524000e+02
3 206     5.385600e+02 1.526400e+02
3 225     7.084801e+01 3.352320e+02
3 227     4.907520e+02 2.246400e+02
3 231     3.456000e+02 2.436000e+02
3 233     1.194394e+02 3.408999e+02
3 234     1.209600e+02 3.412800e+02
3 236     5.723137e+01 2.786919e+02
3 264     3.600000e+01 4.116000e+02
3 273     6.000000e+01 2.712000e+02
3 274     3.153200e+02 2.794882e+02
3 275     5.339520e+02 2.194560e+02
3 276     4.507200e+02 2.145600e+02
3 277     4.520000e+02 2.160000e+02
3 278     5.733090e+02 1.194394e+02
3 279     5.450000e+02 2.440000e+02
3 280     2.580000e+02 2.750000e+02
3 281     2.579891e+02 2.615723e+02
3 282     2.160000e+02 2.401920e+02
3 283     5.028481e+02 2.298240e+02
3 284     4.939200e+02 2.304000e+02
3 285     4.728000e+02 2.232000e+02
3 287     4.512000e+02 2.160000e+02
3 288     2.651554e+02 1.899086e+02
3 289     5.432833e+02 1.140480e+02
3 290     5.743873e+02 1.181952e+02
3 291     5.241600e+02 1.022400e+02
3 298     3.507840e+02 3.473280e+02
3 299     3.484800e+02 3.528000e+02
3 301     5.947200e+02 2.246400e+02
3 303     1.886976e+02 9.538561e+01
3 306     3.547350e+02 3.368191e+02
3 307     6.840000e+01 4.272000e+02
3 310     2.670000e+02 2.470000e+02
3 311     2.650000e+02 2.350000e+02
3 316     3.560000e+02 1.660000e+02
3 318     2.652000e+02 1.896000e+02
3 320     2.160000e+02 1.480000e+02
3 321     2.850000e+02 1.700000e+02
3 322     5.090000e+02 2.190000e+02
3 323     3.060000e+02 2.060000e+02
3 327     2.030000e+02 2.960000e+02
3 330     3.450000e+02 2.950000e+02
3 331     3.360000e+02 3.120000e+02
3 333     3.590000e+02 3.280000e+02
3 334     2.676000e+02 2.460000e+02
3 335     2.664000e+02 2.352000e+02
3 339     3.124800e+02 1.612800e+02
3 340     3.030000e+02 1.600000e+02
3 344     2.650000e+02 3.560000e+02
3 345     2.164839e+02 2.164839e+02
3 346     4.920000e+02 2.244000e+02
3 347     4.620000e+02 1.968000e+02
3 348     3.516000e+02 3.468000e+02
3 349     3.594240e+02 3.283200e+02
3 352     2.203200e+02 3.326400e+02
3 354     7.000000e+01 3.380000e+02
3 357     1.860000e+02 3.880000e+02
3 360     3.348000e+02 3.108000e+02
3 364     2.916000e+02 2.076000e+02
3 365     3.400000e+02 2.500000e+02
3 366     3.230000e+02 2.250000e+02
3 367     3.080000e+02 1.550000e+02
3 368     2.563200e+02 2.736000e+02
3 369     2.448000e+02 2.664000e+02
3 370     3.438720e+02 2.436480e+02
3 371     3.442177e+02 2.343168e+02
3 372     7.488000e+01 3.859200e+02
3 377     5.140800e+02 2.203200e+02
3 378     5.016000e+02 2.292000e+02
3 379     3.552000e+02 1.668000e+02
3 386     3.252000e+02 1.656000e+02
3 387     4.622400e+02 1.972800e+02
3 388     4.776000e+02 1.800000e+02
3 389     2.177280e+02 2.156544e+02
3 390     8.496001e+01 3.254400e+02
3 391     3.558298e+02 3.284583e+02
3 393     3.441600e+02 2.937600e+02
3 394     3.355200e+02 3.110400e+02
3 395     1.713600e+02 3.081600e+02
3 396     1.710720e+02 3.093120e+02
3 397     1.540800e+02 2.462400e+02
3 398     2.868000e+02 1.716000e+02
3 399     2.268000e+02 1.440000e+02
3 401     2.736000e+02 4.147200e+02
3 403     2.923200e+02 2.073600e+02
3 405     1.512000e+02 3.744000e+02
3 407     2.160000e+02 1.483200e+02
3 409     3.052800e+02 1.828800e+02
3 415     2.280960e+02 3.300480e+02
3 417     2.131200e+02 1.440000e+02
3 418     2.260800e+02 2.822400e+02
3 419     2.695680e+02 4.147200e+02
3 420     2.851200e+02 1.684800e+02
3 421     3.587328e+02 3.276288e+02
3 422     1.866240e+02 2.426112e+02
3 423     3.359232e+02 3.089664e+02
3 424     5.114880e+02 1.140480e+02
3 426     2.661120e+02 2.350080e+02
3 427     4.777575e+02 1.791591e+02
3 428     3.355200e+02 2.563200e+02
3 429     2.920320e+02 2.073600e+02
3 431     1.520640e+02 3.749760e+02
3 432     5.132161e+02 2.211840e+02
3 435     3.442177e+02 1.741824e+02
3 436     3.300480e+02 1.814400e+02
3 437     3.300480e+02 1.693440e+02
3 441     4.510081e+02 2.160000e+02
3 446     3.525121e+02 3.400704e+02
3 447     1.843200e+02 3.873600e+02
3 448     4.790017e+02 1.783296e+02
3 449     1.181952e+02 2.674944e+02
3 451     2.488320e+02 2.757888e+02
3 452     2.674944e+02 2.343168e+02
3 453     3.408999e+02 2.438554e+02
3 456     3.153600e+02 2.808000e+02
3 458     5.125940e+02 2.214605e+02
3 459     4.935169e+02 2.280960e+02
3 460     3.542400e+02 1.658880e+02
3 462     9.123841e+01 4.126465e+02
3 464     2.032128e+02 2.944512e+02
3 467     2.695680e+02 4.126465e+02
3 468     2.139955e+02 1.418343e+02
3 470     2.786919e+02 2.115072e+02
3 471     2.637620e+02 1.891123e+02
3 472     2.861568e+02 1.679616e+02
3 475     3.359232e+02 2.571264e+02
3 479     2.662503e+02 2.339021e+02
3 482     9.206786e+01 4.155495e+02
3 485     2.538087e+02 3.971360e+02
3 488     2.115072e+02 1.244160e+02
3 489     1.164534e+02 2.687386e+02
3 491     4.897015e+02 2.269348e+02
3 492     3.374163e+02 3.105424e+02
3 493     2.388788e+02 2.657526e+02
3 500     2.985985e+02 1.731871e+02
3 502     1.731871e+02 3.075564e+02
3 504     2.189722e+02 1.692058e+02
3 505     2.149909e+02 2.120049e+02
3 506     2.657526e+02 2.329068e+02
3 507     2.776966e+02 2.120049e+02
3 508     1.393459e+02 3.807130e+02
3 510     4.777575e+02 1.791591e+02
3 513     3.439854e+02 1.934918e+02
3 516     2.627666e+02 2.717246e+02
3 517     1.755759e+02 2.723218e+02
3 518     1.289945e+02 2.830713e+02
3 519     1.702011e+02 2.508227e+02
3 520     3.404023e+02 1.719927e+02
3 522     2.866545e+02 1.684095e+02
3 525     1.146618e+02 3.905668e+02
3 527     4.586472e+02 2.149909e+02
3 528     2.185741e+02 1.684095e+02
3 531     5.280000e+02 1.750000e+02
3 535     5.165753e+02 1.791591e+02
3 548     2.292000e+02 3.300000e+02
3 550     3.600000e+02 3.276000e+02
3 552     5.443201e+02 2.436480e+02
3 558     5.148000e+02 2.100000e+02
3 559     1.620000e+02 2.390000e+02
3 560     5.125940e+02 2.115072e+02
3 561     4.926874e+02 2.040423e+02
3 562     5.106034e+02 2.120049e+02
3 563     3.259700e+02 2.762036e+02
3 564     4.803840e+02 2.021760e+02
3 565     4.800000e+02 2.030000e+02
3 566     2.059200e+02 2.937600e+02
3 567     5.267277e+02 2.221573e+02
3 568     2.960000e+02 2.320000e+02
3 569     3.507840e+02 2.367360e+02
3 571     3.600000e+01 2.832000e+02
3 578     7.603200e+01 3.870720e+02
3 603     1.881170e+02 2.448507e+02
3 836     3.284583e+02 2.747106e+02
4 12     5.328000e+02 2.174400e+02
4 13     5.581440e+02 2.350080e+02
4 62     1.080000e+02 2.448000e+02
4 79     2.300000e+02 2.460000e+02
4 85     3.657831e+02 2.811802e+02
4 89     2.820000e+02 2.800000e+02
4 90     3.941500e+02 2.418647e+02
4 92     3.912000e+02 2.520000e+02
4 98     2.836800e+02 2.246400e+02
4 100     2.961101e+02 2.662503e+02
4 101     3.922560e+02 2.160000e+02
4 104     5.909761e+02 2.073600e+02
4 106     5.897319e+02 2.065306e+02
4 107     2.563200e+02 2.520000e+02
4 111     3.956429e+02 2.015540e+02
4 112     3.248640e+02 1.952640e+02
4 122     4.040000e+02 2.390000e+02
4 123     3.248640e+02 2.488320e+02
4 125     3.853440e+02 2.522880e+02
4 127     3.660000e+02 2.112000e+02
4 133     3.852000e+02 1.920000e+02
4 136     3.832013e+02 1.916007e+02
4 159     1.180800e+02 2.404800e+02
4 160     1.200000e+02 2.412000e+02
4 163     3.216000e+02 4.044000e+02
4 164     3.024000e+02 3.888000e+02
4 177     1.820000e+02 3.840000e+02
4 178     3.270000e+02 4.050000e+02
4 182     3.110400e+02 3.873600e+02
4 201     5.992705e+02 2.177280e+02
4 206     5.976000e+02 1.704000e+02
4 211     9.648000e+01 1.310400e+02
4 214     1.100000e+02 2.450000e+02
4 215     4.176000e+01 3.283200e+02
4 216     1.071360e+02 2.453760e+02
4 217     4.147201e+01 3.276288e+02
4 218     2.508227e+02 1.045095e+02
4 219     2.560000e+02 1.030000e+02
4 220     2.513204e+02 1.045095e+02
4 221     2.540160e+02 1.036800e+02
4 222     4.727809e+01 3.259700e+02
4 223     9.504000e+01 3.225600e+02
4 224     9.840000e+01 3.228000e+02
4 225     1.433273e+02 3.224863e+02
4 226     3.654845e+02 2.794882e+02
4 227     5.414400e+02 2.376000e+02
4 228     3.540000e+02 2.480000e+02
