# Dataset: TUM
# Sequence: fr1desk
# First orb kf index 2
# Camera translation noise std: 0.02 m
# Camera rotation noise std: 0.0 m
# Landmark location noise std: 0.0 m
# Landmarks initialised with av depth: 1.0 m

20 1216 3917
517.306408 516.469215 318.64304 255.313989
0 0     5.460480e+02 1.658880e+02
2 303     3.030000e+02 1.600000e+02
2 306     2.650000e+02 3.560000e+02
2 307     2.164839e+02 2.164839e+02
2 308     4.620000e+02 1.968000e+02
2 309     3.516000e+02 3.468000e+02
2 310     3.594240e+02 3.283200e+02
2 311     2.203200e+02 3.326400e+02
2 313     7.000000e+01 3.380000e+02
2 316     1.860000e+02 3.880000e+02
2 319     3.348000e+02 3.108000e+02
2 323     2.916000e+02 2.076000e+02
2 324     3.400000e+02 2.500000e+02
2 325     3.230000e+02 2.250000e+02
2 326     3.080000e+02 1.550000e+02
2 327     2.563200e+02 2.736000e+02
2 328     2.448000e+02 2.664000e+02
2 329     3.438720e+02 2.436480e+02
2 330     3.442177e+02 2.343168e+02
2 331     7.488000e+01 3.859200e+02
2 335     5.140800e+02 2.203200e+02
2 336     5.016000e+02 2.292000e+02
2 337     3.552000e+02 1.668000e+02
2 342     3.252000e+02 1.656000e+02
2 343     4.622400e+02 1.972800e+02
2 344     4.776000e+02 1.800000e+02
2 345     2.177280e+02 2.156544e+02
2 346     8.496001e+01 3.254400e+02
2 347     3.558298e+02 3.284583e+02
2 348     3.441600e+02 2.937600e+02
2 349     3.355200e+02 3.110400e+02
2 350     1.713600e+02 3.081600e+02
2 351     1.710720e+02 3.093120e+02
2 352     1.540800e+02 2.462400e+02
2 353     2.868000e+02 1.716000e+02
2 354     2.268000e+02 1.440000e+02
2 356     2.736000e+02 4.147200e+02
2 357     2.923200e+02 2.073600e+02
2 358     1.512000e+02 3.744000e+02
2 359     2.160000e+02 1.483200e+02
2 360     3.052800e+02 1.828800e+02
2 365     2.280960e+02 3.300480e+02
2 367     2.131200e+02 1.440000e+02
2 368     2.260800e+02 2.822400e+02
2 369     2.695680e+02 4.147200e+02
2 370     2.851200e+02 1.684800e+02
2 371     3.587328e+02 3.276288e+02
2 372     1.866240e+02 2.426112e+02
2 373     3.359232e+02 3.089664e+02
2 374     5.114880e+02 1.140480e+02
2 376     2.661120e+02 2.350080e+02
2 377     4.777575e+02 1.791591e+02
2 378     3.355200e+02 2.563200e+02
2 379     2.920320e+02 2.073600e+02
2 380     1.520640e+02 3.749760e+02
2 381     5.132161e+02 2.211840e+02
2 382     3.442177e+02 1.741824e+02
2 383     3.300480e+02 1.814400e+02
2 386     4.510081e+02 2.160000e+02
2 389     3.525121e+02 3.400704e+02
2 390     1.843200e+02 3.873600e+02
2 391     4.790017e+02 1.783296e+02
2 392     1.181952e+02 2.674944e+02
2 394     2.488320e+02 2.757888e+02
2 395     2.674944e+02 2.343168e+02
2 396     3.408999e+02 2.438554e+02
2 399     3.153600e+02 2.808000e+02
2 401     5.125940e+02 2.214605e+02
2 402     4.935169e+02 2.280960e+02
2 403     3.542400e+02 1.658880e+02
2 404     9.123841e+01 4.126465e+02
2 406     2.032128e+02 2.944512e+02
2 408     2.695680e+02 4.126465e+02
2 409     2.139955e+02 1.418343e+02
2 411     2.786919e+02 2.115072e+02
2 412     2.637620e+02 1.891123e+02
2 413     2.861568e+02 1.679616e+02
2 415     3.359232e+02 2.571264e+02
2 417     2.662503e+02 2.339021e+02
2 419     9.206786e+01 4.155495e+02
2 421     2.538087e+02 3.971360e+02
2 423     2.115072e+02 1.244160e+02
2 424     1.164534e+02 2.687386e+02
2 426     4.897015e+02 2.269348e+02
2 427     3.374163e+02 3.105424e+02
2 428     2.388788e+02 2.657526e+02
2 433     2.985985e+02 1.731871e+02
2 435     1.731871e+02 3.075564e+02
2 436     2.189722e+02 1.692058e+02
2 437     2.149909e+02 2.120049e+02
2 438     2.657526e+02 2.329068e+02
2 439     2.776966e+02 2.120049e+02
2 440     1.393459e+02 3.807130e+02
2 442     4.777575e+02 1.791591e+02
2 445     3.439854e+02 1.934918e+02
2 448     2.627666e+02 2.717246e+02
2 449     1.755759e+02 2.723218e+02
2 450     1.702011e+02 2.508227e+02
2 451     3.404023e+02 1.719927e+02
2 453     2.866545e+02 1.684095e+02
2 456     1.146618e+02 3.905668e+02
2 457     4.586472e+02 2.149909e+02
2 458     2.185741e+02 1.684095e+02
2 461     5.280000e+02 1.750000e+02
2 463     5.165753e+02 1.791591e+02
2 470     2.292000e+02 3.300000e+02
2 472     3.600000e+02 3.276000e+02
2 473     5.443201e+02 2.436480e+02
2 475     5.148000e+02 2.100000e+02
2 476     1.620000e+02 2.390000e+02
2 477     5.125940e+02 2.115072e+02
2 478     4.926874e+02 2.040423e+02
2 479     5.106034e+02 2.120049e+02
2 480     3.259700e+02 2.762036e+02
2 481     4.803840e+02 2.021760e+02
2 482     4.800000e+02 2.030000e+02
2 483     2.059200e+02 2.937600e+02
2 484     5.267277e+02 2.221573e+02
2 485     2.960000e+02 2.320000e+02
2 486     3.507840e+02 2.367360e+02
2 488     3.600000e+01 2.832000e+02
2 495     7.603200e+01 3.870720e+02
2 519     1.881170e+02 2.448507e+02
2 743     3.284583e+02 2.747106e+02
3 12     5.328000e+02 2.174400e+02
3 13     5.581440e+02 2.350080e+02
3 59     1.080000e+02 2.448000e+02
3 76     2.300000e+02 2.460000e+02
3 82     3.657831e+02 2.811802e+02
3 85     2.820000e+02 2.800000e+02
3 86     3.941500e+02 2.418647e+02
3 88     3.912000e+02 2.520000e+02
3 93     2.836800e+02 2.246400e+02
3 95     2.961101e+02 2.662503e+02
3 96     3.922560e+02 2.160000e+02
3 98     5.909761e+02 2.073600e+02
3 99     5.897319e+02 2.065306e+02
3 100     2.563200e+02 2.520000e+02
3 102     3.956429e+02 2.015540e+02
3 103     3.248640e+02 1.952640e+02
3 111     4.040000e+02 2.390000e+02
3 112     3.248640e+02 2.488320e+02
3 114     3.853440e+02 2.522880e+02
3 116     3.660000e+02 2.112000e+02
3 122     3.852000e+02 1.920000e+02
3 125     3.832013e+02 1.916007e+02
3 134     1.180800e+02 2.404800e+02
3 135     1.200000e+02 2.412000e+02
3 138     3.216000e+02 4.044000e+02
3 139     3.024000e+02 3.888000e+02
3 151     1.820000e+02 3.840000e+02
3 152     3.270000e+02 4.050000e+02
3 155     3.110400e+02 3.873600e+02
3 170     5.992705e+02 2.177280e+02
3 175     5.976000e+02 1.704000e+02
3 180     9.648000e+01 1.310400e+02
3 183     1.100000e+02 2.450000e+02
3 184     4.176000e+01 3.283200e+02
3 185     1.071360e+02 2.453760e+02
3 186     4.147201e+01 3.276288e+02
3 187     2.508227e+02 1.045095e+02
3 188     2.560000e+02 1.030000e+02
3 189     2.513204e+02 1.045095e+02
3 190     2.540160e+02 1.036800e+02
3 191     4.727809e+01 3.259700e+02
3 192     9.504000e+01 3.225600e+02
3 193     9.840000e+01 3.228000e+02
3 194     1.433273e+02 3.224863e+02
3 195     3.654845e+02 2.794882e+02
3 196     5.414400e+02 2.376000e+02
3 197     3.540000e+02 2.480000e+02
3 198     3.255552e+02 2.467584e+02
3 199     1.057536e+02 2.446848e+02
3 200     3.990000e+02 2.490000e+02
3 201     1.816474e+02 3.259700e+02
3 202     1.836000e+02 3.276000e+02
3 203     1.368000e+02 2.556000e+02
3 204     1.318810e+02 2.662503e+02
3 220     9.000000e+01 4.512000e+02
3 221     1.137600e+02 4.507200e+02
3 222     1.382400e+02 4.458240e+02
3 223     1.192320e+02 4.423680e+02
3 224     1.220000e+02 4.420000e+02
3 226     8.659355e+01 4.180378e+02
3 227     1.390000e+02 4.160000e+02
3 228     1.510000e+02 4.160000e+02
3 230     1.094400e+02 3.916800e+02
3 231     1.572000e+02 3.912000e+02
3 233     4.896000e+01 3.844800e+02
3 235     1.296000e+02 3.657600e+02
3 236     9.745921e+01 1.306368e+02
3 238     4.046400e+02 3.499200e+02
3 240     5.971969e+01 3.613041e+02
3 242     3.642901e+02 2.806826e+02
3 245     5.060000e+02 2.280000e+02
3 250     2.730240e+02 2.401920e+02
3 252     5.443200e+02 2.433600e+02
3 254     5.068800e+02 2.275200e+02
3 256     3.254723e+02 1.940890e+02
3 257     5.978881e+02 1.347840e+02
3 266     4.043521e+02 3.473280e+02
3 267     4.032000e+02 3.516000e+02
3 269     1.392000e+02 3.264000e+02
3 271     2.544059e+02 1.039123e+02
3 273     4.031079e+02 3.404023e+02
3 274     1.390000e+02 4.000000e+02
3 278     3.240000e+02 2.380000e+02
3 281     1.570000e+02 3.920000e+02
3 288     3.660000e+02 2.120000e+02
3 291     2.600000e+02 2.910000e+02
3 294     3.890000e+02 3.130000e+02
3 296     4.140000e+02 3.300000e+02
3 298     3.240000e+02 2.376000e+02
3 302     3.708000e+02 1.716000e+02
3 310     4.112640e+02 3.300480e+02
3 311     2.780000e+02 3.260000e+02
3 313     1.392000e+02 3.180000e+02
3 324     3.920000e+02 2.560000e+02
3 327     3.124800e+02 2.736000e+02
3 328     2.976000e+02 2.664000e+02
3 329     3.988800e+02 2.491200e+02
3 330     4.017600e+02 2.390400e+02
3 331     1.454400e+02 3.643200e+02
3 344     5.328000e+02 1.932000e+02
3 345     2.799360e+02 2.177280e+02
3 347     4.080845e+02 3.309466e+02
3 348     3.984000e+02 3.000000e+02
3 349     3.888000e+02 3.132000e+02
3 350     2.330000e+02 3.020000e+02
3 351     2.328000e+02 3.012000e+02
3 353     3.444000e+02 1.776000e+02
3 364     1.886400e+02 3.168000e+02
3 369     3.260695e+02 4.048995e+02
3 371     4.105728e+02 3.297025e+02
3 372     2.463437e+02 2.413671e+02
3 373     3.888000e+02 3.124800e+02
3 374     5.685120e+02 1.330560e+02
3 376     3.248640e+02 2.367360e+02
3 380     2.142720e+02 3.611520e+02
3 383     3.836160e+02 1.918080e+02
3 386     5.076173e+02 2.264371e+02
3 392     1.848960e+02 2.574720e+02
3 395     3.234817e+02 2.363904e+02
3 396     3.981313e+02 2.488320e+02
3 397     4.043521e+02 2.280960e+02
3 398     3.974400e+02 3.006720e+02
3 399     3.670273e+02 2.820096e+02
3 400     1.607040e+02 4.026240e+02
3 404     1.596672e+02 3.919105e+02
3 405     3.711744e+02 1.741824e+02
3 408     3.255552e+02 4.043521e+02
3 410     4.060939e+02 3.314443e+02
3 412     3.255552e+02 1.949184e+02
3 416     4.031079e+02 2.239488e+02
3 417     3.234817e+02 2.363904e+02
3 419     1.617408e+02 3.906663e+02
3 421     3.089664e+02 3.877632e+02
3 422     4.055962e+02 2.388788e+02
3 424     1.841357e+02 2.612737e+02
3 425     5.697259e+02 2.364900e+02
3 426     5.404632e+02 2.388788e+02
3 428     2.926265e+02 2.657526e+02
3 429     2.562970e+02 2.538087e+02
3 432     3.254723e+02 2.478367e+02
3 434     3.977332e+02 3.583182e+02
3 435     2.322432e+02 3.006720e+02
3 437     2.762036e+02 2.164839e+02
3 438     3.224864e+02 2.329068e+02
3 441     5.482268e+02 2.257404e+02
3 442     5.325005e+02 1.916007e+02
3 443     2.579891e+02 2.544059e+02
3 446     3.869836e+02 2.615723e+02
3 447     3.792200e+02 2.538087e+02
3 451     4.013163e+02 1.899086e+02
3 456     1.791591e+02 3.732481e+02
3 457     5.088118e+02 2.257404e+02
3 461     5.840000e+02 1.910000e+02
3 463     5.733090e+02 1.970750e+02
3 466     2.920000e+02 3.280000e+02
3 472     4.140000e+02 3.300000e+02
3 476     2.275200e+02 2.347200e+02
3 477     5.673370e+02 2.264371e+02
3 479     5.673371e+02 2.269348e+02
3 481     5.339520e+02 2.177280e+02
3 482     5.340000e+02 2.180000e+02
3 483     2.640000e+02 2.892000e+02
3 486     4.060800e+02 2.419200e+02
3 487     1.100000e+02 2.700000e+02
3 488     1.092000e+02 2.688000e+02
3 495     1.451520e+02 3.646080e+02
3 496     3.108000e+02 3.876000e+02
3 504     2.970000e+02 2.670000e+02
3 505     2.944512e+02 2.674944e+02
3 506     1.074954e+02 2.687386e+02
3 507     4.060800e+02 2.246400e+02
3 508     3.920000e+02 2.090000e+02
3 509     3.715201e+02 1.866240e+02
3 519     2.478367e+02 2.418647e+02
3 759     3.939840e+02 2.021760e+02
3 760     2.508227e+02 2.508227e+02
3 1150     9.504001e+01 3.231360e+02
3 1189     3.990000e+02 3.000000e+02
3 1192     2.124000e+02 2.868000e+02
3 1209     1.848000e+02 2.568000e+02
4 7     2.664000e+02 2.316000e+02
4 14     3.060000e+02 3.480000e+02
4 16     4.043521e+02 3.715201e+02
4 57     2.419200e+02 2.401920e+02
4 82     4.837295e+02 2.759050e+02
4 84     3.640000e+02 2.280000e+02
4 85     4.000000e+02 2.690000e+02
4 86     5.195613e+02 2.388788e+02
4 92     3.490560e+02 2.315520e+02
4 93     4.056000e+02 2.148000e+02
4 95     4.105728e+02 2.562970e+02
4 100     3.749760e+02 2.401920e+02
4 102     5.200590e+02 1.990656e+02
4 103     4.464000e+02 1.884000e+02
4 112     4.458240e+02 2.401920e+02
4 120     5.198400e+02 2.001600e+02
4 131     5.370625e+02 1.575936e+02
4 135     2.532000e+02 2.184000e+02
4 155     4.248000e+02 3.744000e+02
4 159     3.309466e+02 3.359232e+02
4 176     7.632000e+01 3.758400e+02
4 178     7.962625e+01 3.757364e+02
4 179     8.087041e+01 3.732480e+02
4 180     2.460000e+02 1.128000e+02
4 182     1.790000e+02 2.910000e+02
4 183     2.450000e+02 2.210000e+02
4 184     1.800000e+02 2.904000e+02
4 185     2.419200e+02 2.211840e+02
4 186     1.824768e+02 2.882304e+02
4 187     3.911640e+02 9.256552e+01
4 188     3.912000e+02 9.360001e+01
4 189     3.881780e+02 9.455617e+01
4 190     3.905280e+02 9.331201e+01
4 191     1.841357e+02 2.886452e+02
4 192     2.289600e+02 2.908800e+02
4 194     2.662503e+02 2.936218e+02
4 195     4.837295e+02 2.776966e+02
4 199     2.426112e+02 2.198016e+02
4 200     5.210000e+02 2.490000e+02
4 201     3.041280e+02 3.024000e+02
4 202     3.048000e+02 3.024000e+02
4 203     2.664000e+02 2.304000e+02
4 204     2.612737e+02 2.405376e+02
4 217     3.283201e+01 4.216320e+02
4 222     2.609280e+02 4.008960e+02
4 225     2.125440e+02 3.732480e+02
4 226     2.179769e+02 3.732481e+02
4 229     2.470000e+02 3.690000e+02
4 230     2.364000e+02 3.540000e+02
4 231     2.796000e+02 3.576000e+02
4 232     2.360000e+02 3.460000e+02
4 233     1.860000e+02 3.396000e+02
4 235     2.580000e+02 3.324000e+02
4 236     2.471040e+02 1.140480e+02
4 237     2.293236e+02 1.469104e+02
4 238     5.198400e+02 3.513600e+02
4 240     1.934918e+02 3.189032e+02
4 250     3.939840e+02 2.280960e+02
4 256     4.478977e+02 1.881170e+02
4 260     2.405376e+02 1.638144e+02
4 261     3.930000e+02 9.300000e+01
4 262     2.433600e+02 3.096000e+02
4 263     2.604000e+02 2.424000e+02
4 264     5.315052e+02 2.388788e+02
4 265     3.499200e+02 2.304000e+02
4 267     5.196000e+02 3.528000e+02
4 269     2.635200e+02 2.966400e+02
4 273     5.231445e+02 3.404023e+02
4 274     2.630000e+02 3.640000e+02
4 285     3.070000e+02 2.370000e+02
4 291     3.756000e+02 2.760000e+02
4 298     4.450000e+02 2.290000e+02
4 299     2.832000e+02 3.792000e+02
4 307     4.010000e+02 2.080000e+02
4 310     5.304960e+02 3.317760e+02
4 311     3.950000e+02 3.120000e+02
4 313     2.640000e+02 2.904000e+02
4 324     5.160000e+02 2.540000e+02
4 326     4.920000e+02 1.596000e+02
4 328     4.152000e+02 2.568000e+02
4 329     5.212800e+02 2.491200e+02
4 330     5.253121e+02 2.384640e+02
4 334     2.820000e+02 3.672000e+02
4 341     5.196000e+02 1.800000e+02
4 342     5.064000e+02 1.728000e+02
4 345     4.008000e+02 2.076000e+02
4 348     5.172000e+02 2.988000e+02
4 349     5.068800e+02 3.110400e+02
4 350     3.513600e+02 2.836800e+02
4 353     4.668000e+02 1.728000e+02
4 356     4.392000e+02 3.924000e+02
4 360     4.824000e+02 1.857600e+02
4 368     3.996000e+02 2.688000e+02
4 371     5.308417e+02 3.297025e+02
4 372     3.646080e+02 2.280960e+02
4 373     5.063040e+02 3.110400e+02
4 376     4.440960e+02 2.298240e+02
4 378     5.097600e+02 2.606400e+02
4 380     3.326400e+02 3.369600e+02
4 392     3.058560e+02 2.384640e+02
4 396     5.201281e+02 2.488320e+02
4 398     5.184001e+02 2.985985e+02
4 399     4.855681e+02 2.782080e+02
4 403     5.356800e+02 1.785600e+02
4 404     2.820096e+02 3.566592e+02
4 405     4.942080e+02 1.710720e+02
4 408     4.375297e+02 3.898369e+02
4 409     4.080845e+02 1.368576e+02
4 410     5.255333e+02 3.314443e+02
4 412     4.458241e+02 1.866240e+02
4 413     4.665601e+02 1.728000e+02
4 414     3.483648e+02 2.314138e+02
4 416     5.300122e+02 2.264371e+02
4 417     4.458241e+02 2.280960e+02
4 419     2.836685e+02 3.583181e+02
4 420     5.225473e+02 3.462913e+02
4 421     4.230145e+02 3.732480e+02
4 424     3.068929e+02 2.384640e+02
4 427     5.076174e+02 3.105424e+02
4 428     4.120659e+02 2.538087e+02
4 429     3.773953e+02 2.405376e+02
4 430     5.349889e+02 1.845504e+02
4 431     4.180378e+02 2.662503e+02
4 432     4.454093e+02 2.388788e+02
4 435     3.508532e+02 2.836685e+02
4 437     4.006196e+02 2.065306e+02
4 438     4.419257e+02 2.269348e+02
4 439     4.586472e+02 2.078245e+02
4 443     3.762341e+02 2.418647e+02
4 444     5.303109e+02 2.221573e+02
4 451     5.285193e+02 1.881170e+02
4 453     4.658136e+02 1.702011e+02
4 454     5.225473e+02 3.408999e+02
4 466     4.090000e+02 3.140000e+02
4 480     5.026407e+02 2.762036e+02
4 485     4.770000e+02 2.310000e+02
4 486     5.299200e+02 2.419200e+02
4 488     2.376000e+02 2.448000e+02
4 493     4.060939e+02 1.343693e+02
4 494     3.038400e+02 3.470400e+02
4 495     2.695680e+02 3.317760e+02
4 496     4.260000e+02 3.750000e+02
4 498     1.680000e+02 4.488000e+02
4 499     1.512000e+02 4.392000e+02
4 500     1.555200e+02 4.375297e+02
4 501     4.176000e+01 4.377600e+02
4 502     4.147201e+01 4.375297e+02
4 503     2.529792e+02 4.105728e+02
4 504     4.160000e+02 2.570000e+02
4 505     4.147200e+02 2.574720e+02
4 506     2.418647e+02 2.388788e+02
4 507     5.308417e+02 2.260224e+02
4 508     5.170000e+02 2.070000e+02
4 509     4.953600e+02 1.843200e+02
4 513     1.848960e+02 4.043521e+02
4 519     3.672761e+02 2.269348e+02
4 520     2.268000e+02 1.584000e+02
4 521     2.260800e+02 1.584000e+02
4 522     4.852225e+02 1.866240e+02
4 562     4.464000e+02 1.886400e+02
4 563     3.977332e+02 2.042413e+02
4 579     2.116800e+02 3.729600e+02
4 739     2.384640e+02 3.456000e+02
4 742     2.448507e+02 1.134674e+02
4 752     4.084827e+02 1.325777e+02
4 759     5.201281e+02 2.004480e+02
4 760     3.726509e+02 2.400732e+02
4 820     1.843200e+02 4.046400e+02
4 1141     3.507840e+02 2.833920e+02
4 1143     2.472000e+02 3.084000e+02
4 1163     1.548000e+02 3.624000e+02
4 1173     2.612737e+02 4.006196e+02
4 1190     3.720000e+02 3.576000e+02
4 1191     3.216000e+02 2.664000e+02
4 1209     3.072000e+02 2.376000e+02
4 1212     1.863254e+02 2.902377e+02
5 3     4.708800e+02 9.936000e+01
5 57     3.027456e+02 2.363904e+02
5 84     4.250000e+02 2.350000e+02
5 85     4.580000e+02 2.780000e+02
5 88     5.784000e+02 2.688000e+02
5 95     4.717856e+02 2.657526e+02
5 103     5.140800e+02 2.001600e+02
5 104     6.091200e+02 2.030400e+02
5 109     6.130000e+02 1.910000e+02
5 112     5.052000e+02 2.532000e+02
5 116     5.600000e+02 2.240000e+02
5 117     5.587200e+02 2.232000e+02
5 120     5.909761e+02 2.177280e+02
5 153     5.149440e+02 4.043521e+02
5 159     3.851920e+02 3.404023e+02
5 176     1.330560e+02 3.576960e+02
5 177     1.382400e+02 3.556800e+02
5 178     1.403413e+02 3.553322e+02
5 179     1.418343e+02 3.558298e+02
5 180     3.170000e+02 1.120000e+02
5 181     3.010868e+02 2.090189e+02
5 182     2.380000e+02 2.840000e+02
5 184     2.388000e+02 2.832000e+02
5 185     3.041280e+02 2.194560e+02
5 186     2.405376e+02 2.820096e+02
5 187     4.628276e+02 1.020211e+02
5 188     4.632000e+02 1.008000e+02
5 189     4.598416e+02 1.015235e+02
5 190     4.631040e+02 1.002240e+02
5 191     2.413671e+02 2.836685e+02
5 192     2.832000e+02 2.856000e+02
5 194     3.193344e+02 2.882304e+02
5 195     5.482268e+02 2.938209e+02
5 197     5.410000e+02 2.590000e+02
5 198     5.121793e+02 2.529792e+02
5 200     5.892000e+02 2.676000e+02
5 201     3.608065e+02 3.027456e+02
5 202     3.620000e+02 3.040000e+02
5 203     3.283200e+02 2.298240e+02
5 206     5.225473e+01 4.230145e+02
5 207     5.184000e+01 4.233600e+02
5 208     7.600000e+01 4.420000e+02
5 209     5.673371e+01 4.210238e+02
5 210     7.430401e+01 4.389120e+02
5 212     8.709121e+01 4.279911e+02
5 213     8.928001e+01 4.291200e+02
5 214     9.100000e+01 4.310000e+02
5 215     1.150000e+02 3.930000e+02
5 216     1.039123e+02 3.977332e+02
5 217     9.849601e+01 3.957120e+02
5 218     2.115072e+02 4.255028e+02
5 219     2.488320e+02 4.233600e+02
5 220     2.760000e+02 3.950000e+02
5 221     2.940000e+02 4.008000e+02
5 223     3.006720e+02 3.939840e+02
5 224     3.020000e+02 3.950000e+02
5 225     2.678400e+02 3.657600e+02
5 227     3.168000e+02 3.744000e+02
5 228     3.290000e+02 3.780000e+02
5 229     3.012000e+02 3.636000e+02
5 230     2.923200e+02 3.484800e+02
5 231     3.360000e+02 3.576000e+02
5 234     2.894400e+02 1.152000e+02
5 235     3.132000e+02 3.300000e+02
5 236     3.172608e+02 1.119744e+02
5 237     2.974041e+02 1.469104e+02
5 239     3.058560e+02 1.624320e+02
5 240     2.508227e+02 3.105424e+02
5 242     5.494211e+02 2.956125e+02
5 249     4.908959e+02 2.651554e+02
5 261     4.650000e+02 1.000000e+02
5 262     3.006720e+02 3.075840e+02
5 263     3.211200e+02 2.404800e+02
5 265     4.075200e+02 2.361600e+02
5 270     4.700161e+02 1.002240e+02
5 271     4.622304e+02 1.003291e+02
5 284     5.150000e+02 2.000000e+02
5 287     5.352000e+02 1.860000e+02
5 297     5.088000e+02 2.532000e+02
5 302     5.664000e+02 1.836000e+02
5 303     5.550000e+02 1.790000e+02
5 307     4.630000e+02 2.170000e+02
5 326     5.628000e+02 1.752000e+02
5 329     5.889600e+02 2.678400e+02
5 339     6.120000e+02 1.908000e+02
5 340     6.024000e+02 1.680000e+02
5 342     5.796000e+02 1.884000e+02
5 348     5.832000e+02 3.204000e+02
5 353     5.356800e+02 1.857600e+02
5 356     4.940000e+02 4.070000e+02
5 360     5.477761e+02 2.004480e+02
